img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,index
/games/boxart/full_2733635AmericaFrontccc.jpg,The Sims 2,PSP,Simulation,Electronic Arts,Maxis,6.2,1.38,0.49,,0.56,0.33,2005-12-07,,933
/games/boxart/full_deus-ex-human-revolution_144AmericaFront.jpg,Deus Ex: Human Revolution,X360,Shooter,Square Enix,Eidos Montreal,8.8,1.38,0.77,0.02,0.47,0.12,2011-08-23,,934
/games/boxart/full_2653111AmericaFrontccc.jpg,Far Cry 2,PS3,Shooter,Ubisoft,Ubisoft Montreal,8.4,1.38,0.43,0.01,0.69,0.26,2008-10-21,,941
/games/boxart/full_deus-ex-human-revolution_477AmericaFront.jpg,Deus Ex: Human Revolution,PS3,Shooter,Square Enix,Eidos Montreal,8.8,1.38,0.5,0.07,0.6,0.22,2011-08-23,,942
/games/boxart/full_dead-rising-2_5AmericaFront.jpg,Dead Rising 2,PS3,Action,Capcom,Blue Castle Games,8.1,1.37,0.43,0.15,0.57,0.22,2010-09-28,,943
/games/boxart/full_lego-harry-potter-years-1-4_8AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PS3,Adventure,Warner Bros. Interactive,Traveller's Tales,7.9,1.37,0.55,,0.61,0.21,2010-06-29,2018-12-01,944
/games/boxart/full_call-of-duty-black-ops_0AmericaFront.jpg,Call of Duty: Black Ops,Wii,Shooter,Activision,Treyarch,7.5,1.37,0.8,,0.46,0.12,2010-11-09,,946
/games/boxart/full_crysis-2_266AmericaFront.jpg,Crysis 2,X360,Shooter,Electronic Arts,Crytek,8.7,1.37,0.73,0.02,0.5,0.13,2011-03-22,,947
/games/boxart/full_need-for-speed-the-run_260AmericaFront.jpg,Need for Speed: The Run,X360,Racing,Electronic Arts,EA Black Box,5.5,1.37,0.63,0.0,0.57,0.16,2011-11-15,,948
/games/boxart/full_7741700AmericaFrontccc.jpg,A Collection of Activision Classic Games for the Atari 2600,PS,Misc,Activision,"Livesay Technologies, Inc.",3.8,1.37,0.76,,0.52,0.09,1998-09-23,,952
/games/boxart/full_metroid-other-m_7AmericaFront.jpg,Metroid: Other M,Wii,Action,Nintendo,Nintendo SPD Production Group 1/Team Ninja,7.7,1.36,0.85,0.13,0.28,0.1,2010-08-31,,954
/games/boxart/9001316ccc.jpg,Crash Bandicoot 2: N-Tranced,GBA,Platform,Vivendi Games,Vicarious Visions,7.5,1.36,0.63,,0.66,0.07,2003-01-07,,956
/games/boxart/full_goldeneye-007_5AmericaFront.jpg,GoldenEye 007,Wii,Shooter,Activision,Eurocom Entertainment Software,8.0,1.36,0.76,0.0,0.6,,2010-11-02,,958
/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_944AmericaFront.jpg,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,Capcom,Capcom,8.2,1.36,0.81,0.11,0.28,0.15,2011-02-15,,959
/games/boxart/full_2824502AmericaFrontccc.jpg,Wolfenstein II: The New Colossus,PS4,Shooter,Bethesda Softworks,MachineGames,9.0,1.36,0.55,0.01,0.58,0.22,2017-10-27,2018-05-10,961
/games/boxart/full_380416AmericaFrontccc.jpg,Hasbro Family Game Night 2,Wii,Misc,Electronic Arts,EA Bright Light,6.4,1.36,0.7,,0.52,0.13,2009-10-27,,965
/games/boxart/full_8015537AmericaFrontccc.jpg,Gardening Mama,DS,Puzzle,Majesco,Taito Corporation,6.6,1.36,0.79,0.01,0.42,0.13,2009-03-31,,967
/games/boxart/2564648ccc.jpg,FIFA Soccer 08,PSP,Sports,EA Sports,EA Canada,7.9,1.35,0.2,,0.76,0.39,2007-10-08,,971
/games/boxart/6417396ccc.jpg,FIFA Soccer 09,PSP,Sports,EA Sports,EA Canada,8.1,1.35,0.23,0.02,0.73,0.37,2008-10-14,,973
/games/boxart/6191143ccc.jpg,Burnout Paradise,X360,Racing,Electronic Arts,Criterion,8.9,1.35,0.63,0.01,0.57,0.14,2008-01-22,,977
/games/boxart/6513999ccc.jpg,Battlefield: Bad Company,PS3,Shooter,Electronic Arts,EA Digital Illusions CE,8.6,1.34,0.76,0.05,0.36,0.17,2008-06-23,,979
/games/boxart/full_f1-2010_6AmericaFront.jpg,F1 2010,PS3,Racing,Codemasters,Codemasters Birmingham,8.4,1.34,0.25,0.08,0.75,0.26,2010-09-21,,980
/games/boxart/1348491ccc.jpg,Max Payne 2: The Fall of Max Payne,PS2,Shooter,Rockstar Games,Remedy Entertainment,6.8,1.34,0.65,,0.51,0.17,2003-12-02,,981
/games/boxart/full_9684129AmericaFrontccc.jpg,Donkey Kong Jungle Beat,GC,Platform,Nintendo,Nintendo EAD Tokyo,7.9,1.34,0.84,0.24,0.22,0.04,2005-03-14,,982
/games/boxart/full_ico-and-shadow-of-the-colossus-collection_717AmericaFront.jpg,The ICO & Shadow of the Colossus Collection,PS3,Adventure,Sony Computer Entertainment,Bluepoint Games,9.0,1.34,0.67,0.13,0.36,0.18,2011-09-27,,985
/games/boxart/full_2425481AmericaFrontccc.jpg,Need for Speed Carbon,PS2,Racing,Electronic Arts,EA Black Box,7.7,1.34,1.22,0.05,0.05,0.01,2006-10-31,,988
/games/boxart/full_1499680AmericaFrontccc.jpg,Command & Conquer: Red Alert 2,PC,Strategy,Electronic Arts,Westwood Studios,8.9,1.34,1.32,,0.02,,2000-10-21,,989
/games/boxart/full_3761361AmericaFrontccc.jpg,Tom Clancy's Rainbow Six: Vegas 2,PS3,Shooter,Ubisoft,Ubisoft Montreal,8.2,1.34,0.66,0.04,0.45,0.2,2008-03-19,,990
/games/boxart/full_7623118AmericaFrontccc.jpg,Devil May Cry 4,X360,Action,Capcom,Capcom,8.5,1.34,0.79,0.08,0.34,0.13,2008-02-05,,991
/games/boxart/6305625ccc.jpg,WWE SmackDown vs Raw 2008,PS3,Fighting,THQ,Yuke's Media Creations,7.3,1.33,0.62,0.01,0.5,0.2,2007-11-13,,992
/games/boxart/full_1170189AmericaFrontccc.jpg,Alan Wake,X360,Action,Microsoft Game Studios,Remedy Entertainment,8.3,1.33,0.66,0.05,0.5,0.12,2010-05-18,,995
/games/boxart/full_crysis-2_295AmericaFront.jpg,Crysis 2,PS3,Shooter,Electronic Arts,Crytek,8.8,1.33,0.48,0.06,0.57,0.22,2011-03-22,,996
/games/boxart/full_7823563AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,DS,Adventure,Rockstar Games,Rockstar Leeds/North,9.5,1.33,0.58,0.05,0.56,0.14,2009-03-17,,1000
/games/boxart/full_spider-man-the-movie_712AmericaFront.jpg,Spider-Man: The Movie,GBA,Platform,Activision,Digital Eclipse,7.9,1.33,0.92,0.01,0.35,0.05,2002-04-16,,1003
/games/boxart/full_8286007AmericaFrontccc.jpg,Tony Hawk's Pro Skater,GB,Sports,Activision,Natsume,7.1,1.33,0.9,0.01,0.38,0.05,2000-02-29,,1004
/games/boxart/full_1517894AmericaFrontccc.jpg,Fallout 76,PS4,Role-Playing,Bethesda Softworks,Bethesda Game Studios,5.1,1.32,0.52,0.1,0.49,0.2,2018-11-14,2018-12-02,1006
/games/boxart/full_rage_721AmericaFront.jpg,Rage,PS3,Shooter,Bethesda Softworks,id Software,7.9,1.32,0.47,0.06,0.59,0.2,2011-10-04,,1008
/games/boxart/full_8702440AmericaFrontccc.jpg,MAG: Massive Action Game,PS3,Shooter,Sony Computer Entertainment,Zipper Interactive,7.4,1.32,0.77,0.09,0.3,0.16,2010-01-26,,1009
/games/boxart/full_8033207AmericaFrontccc.jpg,UFC Undisputed 2010,X360,Fighting,THQ,Yuke's Future Media Creators,8.6,1.32,0.9,0.0,0.31,0.11,2010-05-25,,1013
/games/boxart/full_6481743AmericaFrontccc.jpg,Need for Speed Underground Rivals,PSP,Racing,Electronic Arts,Team Fusion,7.6,1.32,0.69,0.02,0.38,0.24,2005-03-14,,1014
/games/boxart/full_2404580AmericaFrontccc.jpg,Madagascar,PS2,Platform,Activision,Toys for Bob,6.4,1.31,0.78,,0.45,0.07,2005-05-23,,1021
/games/boxart/full_1316169AmericaFrontccc.jpg,The Beatles: Rock Band,X360,Misc,MTV Games,Harmonix Music Systems,8.9,1.31,0.97,,0.23,0.11,2009-09-09,,1022
/games/boxart/full_3384417AmericaFrontccc.jpg,[Prototype],X360,Action,Activision,Radical Entertainment,7.9,1.31,0.84,,0.35,0.12,2009-06-09,,1023
/games/boxart/full_2868339AmericaFrontccc.jpg,LEGO Batman: The Videogame,PS3,Adventure,Warner Bros. Interactive,Traveller's Tales,7.2,1.31,0.72,,0.39,0.19,2008-09-23,,1025
/games/boxart/7338780ccc.jpg,Burnout 3: Takedown,XB,Racing,Electronic Arts,Criterion Games,9.3,1.31,0.84,,0.43,0.04,2004-09-07,,1028
/games/boxart/full_517828AmericaFrontccc.jpg,LEGO Batman: The Videogame,PSP,Adventure,Warner Bros. Interactive,Traveller's Tales,7.9,1.3,0.57,,0.46,0.27,2008-09-23,,1031
/games/boxart/full_4280869AmericaFrontccc.jpg,NBA Live 07,PS2,Sports,EA Sports,EA Canada,6.3,1.3,1.07,0.02,0.04,0.17,2006-09-25,,1032
/games/boxart/7718266ccc.jpg,Transformers,PS2,Shooter,Atari,Melbourne House,7.8,1.29,0.63,,0.49,0.16,2004-05-11,,1038
/games/boxart/full_6724026AmericaFrontccc.jpg,The Last Guardian,PS4,Action-Adventure,Sony Interactive Entertainment,SIE Japan Studio,7.9,1.29,0.4,0.13,0.58,0.19,2016-12-06,2018-04-04,1045
/games/boxart/4804056ccc.jpg,Champions of Norrath,PS2,Role-Playing,Sony Online Entertainment,Snowblind Studios,8.5,1.28,0.63,,0.49,0.16,2004-02-10,,1050
/games/boxart/full_9250565AmericaFrontccc.jpg,Manhunt,PS2,Action,Rockstar Games,Rockstar North,8.0,1.28,0.63,,0.49,0.16,2003-11-18,,1052
/games/boxart/9375417ccc.jpg,Twisted Metal 4,PS,Racing,989 Studios,989 Studios,6.7,1.28,1.07,,0.16,0.04,1999-10-31,,1054
/games/boxart/5612444ccc.jpg,Need for Speed Carbon,Wii,Racing,Electronic Arts,EA Black Box,6.4,1.28,0.45,0.02,0.66,0.15,2006-11-19,,1055
/games/boxart/9492661ccc.jpg,.hack//Infection Part 1,PS2,Role-Playing,Bandai,CyberConnect2,7.7,1.27,0.49,0.26,0.38,0.13,2003-02-11,,1059
/games/boxart/full_3585578AmericaFrontccc.jpg,LEGO Batman: The Videogame,PS2,Adventure,Warner Bros. Interactive,Traveller's Tales,7.6,1.27,0.72,,0.03,0.52,2008-09-23,,1062
/games/boxart/full_4579541AmericaFrontccc.jpg,NBA 2K9,X360,Sports,2K Sports,Visual Concepts,8.3,1.27,1.0,,0.16,0.11,2008-10-07,,1064
/games/boxart/full_ea-sports-active-2_8AmericaFront.jpg,EA Sports Active 2,Wii,Sports,Electronic Arts,EA Vancouver,8.0,1.27,0.76,,0.4,0.11,2010-11-16,,1069
/games/boxart/full_wwe-12_98AmericaFront.jpg,WWE '12,X360,Fighting,THQ,"Yuke's Co., Ltd.",7.5,1.27,0.74,0.0,0.4,0.12,2011-11-22,2019-01-29,1071
/games/boxart/full_5107716AmericaFrontccc.jpg,Castlevania: Symphony of the Night,PS,Platform,Konami,Konami Computer Entertainment Tokyo,9.3,1.27,0.58,0.21,0.4,0.08,1997-10-02,,1072
/games/boxart/full_the-sims-2-nightlife_255AmericaFront.jpg,The Sims 2: Nightlife,PC,Simulation,Electronic Arts,Maxis,7.5,1.27,1.22,,0.05,,2005-09-13,,1073
/games/boxart/full_4453359AmericaFrontccc.jpg,SOCOM: U.S. Navy SEALs Confrontation,PS3,Shooter,Sony Computer Entertainment,Slant Six Games,6.3,1.26,0.94,0.02,0.17,0.14,2008-10-14,,1076
/games/boxart/494012ccc.jpg,Rockstar Games presents Table Tennis,Wii,Sports,Rockstar Games,Rockstar San Diego,6.8,1.26,0.39,,0.73,0.15,2007-10-15,,1078
/games/boxart/full_2923134AmericaFrontccc.jpg,Assassin's Creed: Bloodlines,PSP,Action,Ubisoft,Griptonite Studio,6.3,1.26,0.43,0.05,0.5,0.28,2009-11-17,,1081
/games/boxart/full_football-manager-2011_6PALFront.jpg,Football Manager 2011,PC,Sports,Sega,Sports Interactive,8.9,1.26,,,1.01,0.24,2010-11-09,,1082
/games/boxart/full_1603834AmericaFrontccc.jpg,Tomb Raider: Underworld,PS3,Adventure,Eidos Interactive,Crystal Dynamics,7.8,1.26,0.45,0.05,0.55,0.21,2008-11-18,,1084
/games/boxart/full_1430658AmericaFrontccc.jpg,RollerCoaster Tycoon 2,PC,Strategy,Atari,Chris Sawyer,7.3,1.25,1.19,,0.06,,2002-10-15,,1088
/games/boxart/full_cars-2-the-video-game_972AmericaFront.jpg,Cars 2,DS,Racing,Disney Interactive Studios,Avalanche Software,6.5,1.25,0.68,0.04,0.41,0.12,2011-06-21,,1093
/games/boxart/full_5505392AmericaFrontccc.jpg,Black,PS2,Shooter,Electronic Arts,Criterion Games,7.7,1.25,1.01,0.03,0.04,0.16,2006-02-28,,1094
/games/boxart/full_7241870AmericaFrontccc.jpg,Need for Speed: Most Wanted,X360,Racing,Electronic Arts,Electronic Arts,8.4,1.25,1.0,0.02,0.13,0.1,2005-11-16,,1098
/games/boxart/4331749ccc.jpg,Ratatouille,DS,Platform,THQ,Helixe,7.0,1.25,0.49,,0.62,0.14,2007-06-26,,1099
/games/boxart/4458393ccc.jpg,Need for Speed Carbon,PS3,Racing,Electronic Arts,EA Black Box,7.8,1.24,0.49,0.03,0.51,0.2,2006-11-17,,1105
/games/boxart/full_8188308AmericaFrontccc.jpg,Oddworld: Abe's Oddysee,PS,Platform,GT Interactive,Oddworld Inhabitants,8.3,1.24,0.75,,0.44,0.06,1997-08-31,,1108
/games/boxart/full_6433584AmericaFrontccc.jpg,[Prototype],PS3,Action,Activision,Radical Entertainment,8.1,1.24,0.65,,0.41,0.18,2009-06-09,,1112
/games/boxart/full_3253995AmericaFrontccc.jpg,2010 FIFA World Cup South Africa,PS3,Sports,EA Sports,EA Canada,8.2,1.23,0.3,0.07,0.64,0.22,2010-04-27,,1114
/games/boxart/684090ccc.jpg,Frogger: The Great Quest,PS2,Platform,Konami,Konami,3.0,1.23,0.6,,0.47,0.16,2001-11-18,,1119
/games/boxart/3613637ccc.jpg,Donkey Kong Country 2,GBA,Platform,Nintendo,Rare Ltd.,7.6,1.23,0.79,0.12,0.27,0.04,2004-11-15,,1120
/games/boxart/full_5918118AmericaFrontccc.jpg,Star Wars Battlefront II,PSP,Shooter,LucasArts,Savage Entertainment,6.9,1.22,1.05,0.01,0.06,0.1,2005-11-01,,1129
/games/boxart/full_5104727AmericaFrontccc.jpg,NBA Live 99,PS,Sports,EA Sports,NuFX,8.3,1.22,1.13,,0.05,0.03,1998-10-31,,1130
/games/boxart/2796675ccc.jpg,Intelligent Qube,PS,Puzzle,Sony Computer Entertainment,Sony Computer Entertainment,7.4,1.22,0.13,1.0,0.07,0.02,1997-09-30,,1134
/games/boxart/3071939ccc.jpg,Max Payne,XB,Shooter,Rockstar Games,neo Software,8.6,1.22,0.98,,0.19,0.05,2001-12-12,,1136
/games/boxart/2926134ccc.jpg,Cars,PSP,Racing,THQ,Locomotive Games,7.4,1.21,0.72,,0.28,0.2,2006-06-06,,1137
/games/boxart/6759370ccc.jpg,FIFA 07 Soccer,PSP,Sports,EA Sports,EA Canada,8.0,1.21,0.25,,0.64,0.32,2006-10-17,,1145
/games/boxart/full_3265725AmericaFrontccc.png,Bayonetta,PS3,Action,Sega,PlatinumGames,8.6,1.21,0.44,0.21,0.4,0.16,2010-01-05,,1147
/games/boxart/full_fifa-soccer-11_0AmericaFront.jpg,FIFA Soccer 11,PSP,Sports,EA Sports,HB Studios,7.0,1.21,0.13,0.01,0.7,0.36,2010-09-28,,1149
/games/boxart/2924140ccc.jpg,NFL 2K,DC,Sports,Sega,Visual Concepts,9.7,1.2,1.12,,0.05,0.02,1999-09-09,,1153
/games/boxart/full_f1-2011_344AmericaFront.jpg,F1 2011,PS3,Racing,Codemasters,Codemasters Birmingham,8.4,1.2,0.12,0.11,0.75,0.23,2011-09-20,,1155
/games/boxart/full_4574881AmericaFrontccc.jpg,ATV Offroad Fury 3,PS2,Racing,Sony Computer Entertainment,Climax Group,7.5,1.2,1.0,,0.04,0.16,2004-11-02,,1156
/games/boxart/full_8353820AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,PS4,Action-Adventure,Konami Digital Entertainment,Kojima Productions,7.6,1.2,0.36,0.17,0.5,0.17,2014-03-18,2018-03-22,1158
/games/boxart/full_7362642AmericaFrontccc.jpg,WWE 2K14,PS3,Fighting,2K Sports,Yuke's,7.6,1.2,0.49,,0.51,0.2,2013-10-29,2018-10-08,1163
/games/boxart/full_4942791AmericaFrontccc.jpg,Shadow of the Colossus,PS4,Action-Adventure,Sony Interactive Entertainment,Bluepoint Games,9.3,1.2,0.44,0.05,0.52,0.19,2018-02-06,2018-11-26,1165
/games/boxart/full_6504694AmericaFrontccc.jpg,World Soccer Winning Eleven 9 (JP & Others sales),PSP,Sports,Konami,Konami Computer Entertainment Tokyo,8.0,1.2,0.01,0.31,0.88,,2006-02-07,,1166
/games/boxart/full_mario-amp-sonic-at-the-london-2012-olympic-games_588AmericaFront.jpg,Mario & Sonic at the London 2012 Olympic Games,3DS,Sports,Sega,Sega,6.5,1.19,0.18,0.27,0.66,0.08,2012-02-14,,1168
/games/boxart/5097183ccc.jpg,WWE SmackDown vs Raw 2008,PSP,Fighting,THQ,Yuke's Media Creations,7.3,1.19,0.45,,0.47,0.28,2007-11-13,,1172
/games/boxart/full_spider-man-the-movie_327AmericaFront.jpg,Spider-Man: The Movie,GC,Action,Activision,Treyarch,7.6,1.19,0.86,0.01,0.27,0.04,2002-04-15,,1176
/games/boxart/9109344ccc.jpg,Metal Gear Solid: Portable Ops,PSP,Action,Konami,Kojima Productions,8.7,1.19,0.38,0.38,0.35,0.09,2006-12-05,,1179
/games/boxart/full_lego-star-wars-iii-the-clone-wars_140AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,PS3,Action,LucasArts,Traveller's Tales,8.0,1.18,0.52,,0.47,0.19,2011-03-22,,1180
/games/boxart/full_4412075AmericaFrontccc.jpg,WWE '12,PS3,Fighting,THQ,"Yuke's Co., Ltd.",9.0,1.18,0.53,0.02,0.45,0.17,2011-11-22,2019-01-29,1181
/games/boxart/1546020ccc.jpg,Metal Gear Solid VR Missions,PS,Adventure,Konami,Konami Computer Entertainment Japan,6.8,1.18,0.66,,0.45,0.08,1999-09-24,,1184
/games/boxart/9938153ccc.gif,Tony Hawk's Pro Skater 2,GBA,Sports,Activision,Vicarious Visions,8.9,1.18,0.85,,0.31,0.02,2001-05-30,,1187
/games/boxart/full_red-dead-redemption-undead-nightmare_38AmericaFront.jpg,Red Dead Redemption: Undead Nightmare,PS3,Action,Rockstar Games,Rockstar San Diego,10.0,1.18,0.47,0.06,0.45,0.19,2010-11-23,,1191
/games/boxart/1064785ccc.jpg,LEGO Indiana Jones: The Original Adventures,PSP,Adventure,LucasArts,Traveller's Tales,7.6,1.18,0.4,,0.49,0.3,2008-06-03,,1192
/games/boxart/full_6155986AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2010,PS3,Fighting,THQ,JAKKS Pacific,8.1,1.17,0.48,0.01,0.48,0.19,2009-10-20,,1193
/games/boxart/9723649ccc.jpg,Ty the Tasmanian Tiger,PS2,Platform,Electronic Arts,Krome Studios,6.2,1.17,0.57,,0.45,0.15,2002-09-10,,1196
/games/boxart/1902388ccc.jpg,Mission: Impossible,N64,Action,Ocean,Infogrames,6.6,1.17,0.74,0.02,0.38,0.03,1998-07-18,,1197
/games/boxart/8108434ccc.jpg,Army of Two,PS3,Shooter,Electronic Arts,EA Montreal,7.4,1.17,0.74,0.02,0.26,0.15,2008-03-07,2018-02-03,1199
/games/boxart/3078371ccc.jpg,Medal of Honor Heroes 2,PSP,Shooter,Electronic Arts,Team Fusion,6.6,1.16,0.5,0.02,0.39,0.25,2007-11-13,,1203
/games/boxart/full_sniper-ghost-warrior_1AmericaFront.jpg,Sniper: Ghost Warrior,X360,Shooter,City Interactive,City Interactive,4.3,1.16,0.54,,0.5,0.12,2010-06-29,,1206
/games/boxart/full_1875554AmericaFrontccc.jpg,FIFA Soccer 10,PSP,Sports,EA Sports,EA Canada,7.9,1.16,0.16,0.01,0.68,0.31,2009-10-20,,1211
/games/boxart/1049035ccc.jpg,Spore,PC,Strategy,Electronic Arts,Maxis,7.0,1.16,0.03,,1.06,0.07,2008-09-07,,1213
/games/boxart/3770708ccc.jpg,Bushido Blade,PS,Fighting,Sony Computer Entertainment,Light Weight,8.2,1.16,0.39,0.43,0.27,0.08,1997-09-30,,1215
/games/boxart/full_1957452AmericaFrontccc.jpg,EA Sports Active: More Workouts,Wii,Sports,EA Sports,EA Vancouver,7.9,1.16,0.78,,0.28,0.1,2009-11-17,,1217
/games/boxart/full_9393461AmericaFrontccc.jpg,Mirror's Edge,X360,Platform,Electronic Arts,EA Digital Illusions CE,7.6,1.16,0.51,0.01,0.51,0.12,2008-11-11,2019-03-25,1218
/games/boxart/full_7798502AmericaFrontccc.png,Sunset Overdrive,XOne,Action,Microsoft Studios,Insomniac Games,8.0,1.16,0.64,0.0,0.42,0.1,2014-10-28,2018-01-06,1219
/games/boxart/full_244890AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,XB,Action,Eidos Interactive,Traveller's Tales,8.0,1.16,0.83,,0.28,0.05,2005-04-05,,1220
/games/boxart/full_8154944AmericaFrontccc.png,The Elder Scrolls V: Skyrim,NS,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.6,1.15,0.67,0.06,0.32,0.1,2017-11-17,2018-01-01,1224
/games/boxart/full_5236311AmericaFrontccc.jpg,Dragon Quest VIII: Journey of the Cursed King,3DS,Role-Playing,Nintendo,Level 5 / Armor Project,8.8,1.15,0.14,0.88,0.11,0.02,2017-01-20,2018-01-07,1233
/games/boxart/1555447ccc.jpg,Call of Duty 4: Modern Warfare,PC,Shooter,Activision,Infinity Ward,9.3,1.15,,,1.12,0.03,2007-11-05,,1235
/games/boxart/8966403ccc.jpg,Hot Shots Golf: Out of Bounds,PS3,Sports,Sony Computer Entertainment,Clap Hanz,8.3,1.14,0.31,0.76,0.03,0.04,2008-03-18,,1237
/games/boxart/8334980ccc.jpg,The Lord of the Rings: The Return of the King,XB,Action,Electronic Arts,"Hypnos Entertainment, Inc.",8.8,1.14,0.71,,0.38,0.05,2003-11-05,,1238
/games/boxart/3962783ccc.jpg,South Park,N64,Shooter,Acclaim Entertainment,Iguana Entertainment,6.0,1.14,0.9,,0.23,0.02,1998-12-12,,1239
/games/boxart/7528916ccc.jpg,Brave Fencer Musashi,PS,Role-Playing,Square,SquareSoft,8.4,1.14,0.25,0.65,0.17,0.07,1998-10-31,,1242
/games/boxart/176609ccc.jpg,Shadow of the Colossus,PS2,Adventure,Sony Computer Entertainment,Team ICO,9.1,1.14,0.78,0.2,0.03,0.13,2005-10-18,,1243
/games/boxart/858617ccc.jpg,Action Bass,PS,Action,Take-Two Interactive,Unknown,5.1,1.14,0.64,,0.43,0.07,2000-07-14,,1244
/games/boxart/full_lego-star-wars-iii-the-clone-wars_987AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,3DS,Action,LucasArts,Traveller's Tales,6.7,1.14,0.61,,0.44,0.09,2011-03-27,,1248
/games/boxart/full_mortal-kombat_316AmericaFront.jpg,Mortal Kombat,X360,Fighting,Warner Bros. Interactive,NetherRealm Studios,8.3,1.14,0.85,,0.19,0.1,2011-04-19,,1249
/games/boxart/full_8705226AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,GBA,Action,Eidos Interactive,Amaze Entertainment,7.4,1.14,0.82,,0.3,0.02,2005-03-29,,1251
/games/boxart/6998455ccc.jpg,007: Quantum of Solace,PS3,Shooter,Activision,Treyarch,6.6,1.14,0.43,0.02,0.51,0.19,2008-11-04,,1252
/games/boxart/full_4051650AmericaFrontccc.jpg,NCAA Football 14,X360,Sports,EA Sports,EA Tiburon,7.6,1.13,1.01,,,0.12,2013-07-09,2018-01-31,1256
/games/boxart/full_rocksmith_515AmericaFront.jpg,Rocksmith,PS3,Misc,Ubisoft,Ubisoft,8.0,1.13,0.53,0.09,0.38,0.13,2011-10-18,,1259
/games/boxart/full_5976071AmericaFrontccc.jpg,Rabbids Go Home,Wii,Adventure,Ubisoft,Ubisoft Montpellier,8.0,1.13,0.25,,0.74,0.14,2009-11-03,,1260
/games/boxart/full_fight-night-champion_55AmericaFront.jpg,Fight Night Champion,PS3,Fighting,EA Sports,EA Canada,8.4,1.13,0.45,,0.5,0.18,2011-03-01,,1261
/games/boxart/full_2635589AmericaFrontccc.jpg,Guitar Hero 5,X360,Misc,Activision,Neversoft Entertainment,9.0,1.13,0.65,,0.37,0.11,2009-09-01,,1263
/games/boxart/full_rocksmith_76AmericaFront.jpg,Rocksmith,X360,Misc,Ubisoft,Ubisoft,8.0,1.13,0.85,0.01,0.19,0.08,2011-10-18,,1264
/games/boxart/full_355593AmericaFrontccc.jpg,ModNation Racers,PS3,Racing,Sony Computer Entertainment,United Front Games,8.1,1.13,0.5,0.06,0.4,0.16,2010-05-25,,1265
/games/boxart/full_6214041PALFrontccc.jpg,Plants vs Zombies: Garden Warfare,X360,Shooter,Electronic Arts,PopCap Games,8.0,1.13,0.54,0.0,0.5,0.09,2014-02-25,2018-02-05,1266
/games/boxart/4542100ccc.jpg,Cars,GBA,Racing,THQ,Helixe,4.5,1.13,0.81,,0.3,0.02,2006-06-06,,1268
/games/boxart/full_3564523AmericaFrontccc.jpg,Mirror's Edge,PS3,Platform,Electronic Arts,EA Digital Illusions CE,7.7,1.13,0.31,0.02,0.59,0.21,2008-11-11,2019-03-25,1269
/games/boxart/full_5168012AmericaFrontccc.jpg,Spider-Man 2,XB,Action,Activision,Treyarch,7.7,1.12,0.82,,0.26,0.04,2004-06-28,,1270
/games/boxart/full_crackdown-2_2AmericaFront.jpg,Crackdown 2,X360,Shooter,Microsoft Game Studios,Ruffian Games,7.5,1.12,0.63,0.02,0.36,0.1,2010-07-06,,1273
/games/boxart/full_8746356AmericaFrontccc.jpg,WWE 2K14,X360,Fighting,2K Sports,Yuke's,7.6,1.12,0.64,,0.38,0.1,2013-10-29,2018-10-08,1274
/games/boxart/full_2803387AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),PSV,Racing,Electronic Arts,Criterion Games,7.4,1.12,0.33,0.01,0.53,0.25,2012-10-30,2018-12-19,1275
/games/boxart/full_dragon-age-ii_539AmericaFront.jpg,Dragon Age II,X360,Role-Playing,Electronic Arts,BioWare Corp.,8.0,1.12,0.72,0.01,0.29,0.09,2011-03-08,,1276
/games/boxart/full_5035408AmericaFrontccc.jpg,The Beatles: Rock Band,PS3,Misc,MTV Games,Harmonix Music Systems,8.7,1.12,0.67,,0.29,0.15,2009-09-09,,1278
/games/boxart/full_3415948AmericaFrontccc.jpg,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,Shooter,Sony Computer Entertainment,Zipper Interactive,7.9,1.12,1.03,0.01,0.0,0.08,2005-11-08,,1280
/games/boxart/full_1341518AmericaFrontccc.jpg,Mafia III,XOne,Action-Adventure,2K Games,Hangar 13,6.8,1.11,0.54,,0.48,0.09,2016-10-07,2018-04-02,1284
/games/boxart/full_1824540AmericaFrontccc.jpg,NCAA Football 13,X360,Sports,EA Sports,EA Tiburon,7.5,1.11,1.02,,,0.09,2012-07-10,2018-02-06,1285
